사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202309,수인선,고색,631,1,3138,407,7510,2993,17406,15684,14296,22511,7084,6335,4783,3169,4756,3364,5393,3768,4845,3897,4511,3829,5238,5065,6936,6567,15187,8458,19028,11685,6201,12104,5776,7552,3878,6090,2107,5507,823,3770,1,2025,0,1,0,0,0,0,20231003
202309,수인선,남동인더스파크,1,0,410,743,1008,3901,1496,15288,2142,18252,1519,3105,1516,1487,1796,1553,1986,1583,1994,1490,2255,1273,2751,1182,3900,1284,12702,1609,9717,1833,3324,2211,3617,1550,1752,1037,510,627,223,471,0,91,0,0,0,0,0,0,20231003
202309,수인선,달월,0,0,3,33,31,140,130,148,211,234,84,84,86,97,132,94,86,147,93,150,174,100,164,87,302,122,259,99,913,102,93,74,51,45,32,50,14,72,9,19,0,4,0,0,0,0,0,0,20231003
202309,수인선,사리,0,0,4596,409,11222,1761,24245,3241,22112,4871,12139,2554,8350,2939,6811,2846,7061,3637,6524,4691,5234,4597,5428,6149,5969,9084,6762,10938,6695,19982,3970,13521,2573,9515,1982,9554,2088,7479,753,5754,24,884,0,0,0,0,0,0,20231003
202309,수인선,소래포구,31,1,2867,578,7288,3306,16263,3783,13517,6651,8308,6411,7057,9611,8638,15531,10619,18034,12448,14201,15318,13149,16925,11740,16273,13725,13030,14431,10045,16903,7170,12478,6207,6928,7129,6525,4535,5610,2230,3632,23,732,0,0,0,0,0,0,20231003
202309,수인선,송도,4,0,2088,442,4781,1448,9183,2230,8879,4101,4563,2372,3743,2334,3792,2779,3844,2982,4165,2781,3430,3280,4129,4337,4320,4823,4365,6541,3859,7435,2330,5494,1805,3377,1369,3473,855,2537,328,1827,9,502,0,0,0,0,0,0,20231003
202309,수인선,숭의,19,1,3653,1056,6433,3944,12668,7933,11176,10849,6463,5179,6167,4046,6618,4104,5805,4484,5569,4767,5544,4632,6414,5096,7682,6752,9572,8970,8681,10938,4332,6770,2939,4743,2837,5004,1593,3630,793,2311,11,660,0,0,0,0,0,0,20231003
202309,수인선,신포,8,0,1229,262,1640,1232,3309,3488,3150,8258,2110,3211,1769,2345,2279,2861,2642,2772,2829,2902,3074,2814,3884,3006,4965,3477,5152,3936,5958,5005,2679,2666,2274,1610,1894,1455,1149,1295,532,728,2,220,0,0,0,0,0,0,20231003
202309,수인선,야목,4,0,241,176,577,675,1048,657,1193,812,809,395,698,763,613,392,601,342,631,387,592,372,689,373,1025,613,1111,672,970,928,491,682,246,303,178,489,114,306,60,242,2,59,0,0,0,0,0,0,20231003
202309,수인선,어천,2,0,245,99,1052,1528,2924,3592,2881,2918,2360,1511,2257,1418,2251,1372,2264,1578,2188,1827,1893,1789,2218,1724,3415,2655,3542,2543,3822,3419,1621,2606,968,1419,587,1376,412,1228,142,643,1,112,0,0,0,0,0,0,20231003
202309,수인선,연수,18,0,2943,762,6895,2310,14998,4538,13659,11074,7084,7433,6045,6386,6275,5824,7607,6516,7191,6136,6832,6609,7850,7175,8225,9000,9254,13591,11146,15309,5751,10564,5098,7206,5249,7071,4094,4353,2387,3142,51,730,0,0,0,0,0,0,20231003
202309,수인선,오목천,9,0,843,363,5701,1694,12948,4968,13845,13851,8001,8065,5983,5264,6005,4209,7268,4810,6795,5777,5631,4050,8414,5163,12841,7129,11962,7085,11410,12515,5097,8161,3011,4739,2766,4467,2121,5599,819,3345,5,325,0,0,0,0,0,0,20231003
202309,수인선,원인재,7,0,3303,681,6897,2525,14302,6108,14930,7576,9125,4322,7165,4816,6625,5340,7058,5602,6558,6167,6087,6547,6991,8324,6890,10035,8214,12940,8124,16030,5011,11455,4005,8044,3735,7997,2741,6644,1491,4542,47,870,0,0,0,0,0,0,20231003
202309,수인선,월곶,6,0,1429,320,4887,1531,10648,1872,10647,2959,6438,2982,4159,3219,4007,3749,4231,3999,3770,3926,3752,3718,3622,4415,4486,5639,4592,7063,5514,9973,3176,5847,2235,4055,2023,4256,1337,3298,479,1913,5,294,0,0,0,0,0,0,20231003
202309,수인선,인천,73,2,626,175,949,1055,1707,2634,1935,4469,1601,2678,1522,2809,1848,4409,2185,4800,2378,4508,2751,4604,3475,4497,3690,3832,2997,3964,2547,3872,1966,2552,1504,1911,991,1556,699,1399,179,813,2,288,1,0,0,0,0,0,20231003
202309,수인선,인천논현,18,1,2856,687,6983,4522,15043,7988,14010,12477,8669,9044,7488,6640,7948,6833,8210,7582,7649,8649,7712,8618,8302,8895,9562,11735,11682,15408,11587,17663,7258,12679,6314,8257,6197,6931,4662,5855,2331,3567,21,846,0,0,0,0,0,0,20231003
202309,수인선,인하대,44,0,3869,608,10279,3616,22193,5128,17563,19183,8990,11116,7989,13518,9168,9048,9867,10066,10166,9320,10422,9075,12877,9271,17800,11497,18258,17417,14418,20568,8270,12973,7001,9379,6986,8530,5386,6920,3225,4886,81,1309,1,0,0,0,0,0,20231003
202309,수인선,호구포,6,0,1922,729,3568,6063,7691,16877,7874,22612,5380,4513,4680,2893,4815,3440,5080,3706,4558,3953,4986,3909,5215,4060,6815,5141,15050,6808,16507,7691,5840,6951,5870,5058,4002,4380,2094,3411,1101,2652,7,557,0,0,0,0,0,0,20231003
202309,신림선,관악산(서울대),1,1,855,847,1879,1982,5678,4652,6225,13415,3999,14632,3701,12381,4699,7051,6329,5641,7238,5900,7814,4810,9390,4204,10785,3283,9698,3502,8327,4407,3234,3528,1902,2471,1695,2073,1148,2157,669,1552,152,765,1,64,0,0,0,0,20231003
202309,신림선,당곡,0,0,1921,198,4257,1049,12733,3423,17733,8021,11432,5796,7447,4774,6998,4520,7208,5224,6993,5575,6573,5933,6541,7347,6989,8331,8034,10532,8762,16165,4987,12093,4025,7612,2692,6492,1858,5828,830,3929,202,1167,0,0,0,0,0,0,20231003
202309,신림선,대방,49,1,1490,306,2167,1051,6493,2568,10419,4720,5816,3033,4249,2306,4297,2523,4569,2704,4541,3087,4412,3022,4693,3120,4881,3783,5597,4440,5510,6840,3342,4226,2859,3104,2488,2981,1889,2510,826,1907,185,597,0,42,0,0,0,0,20231003
202309,신림선,보라매,1,0,1634,285,2852,1465,8390,5509,12414,13271,7313,4776,4925,3420,4829,3476,5469,3914,5575,4076,4936,3925,6934,4676,8062,5296,7115,7493,11040,10969,4423,8400,3997,4990,3217,4317,2558,3919,1188,2351,292,797,0,4,0,0,0,0,20231003
202309,신림선,보라매공원,0,0,448,558,1692,1429,5010,4283,6360,7518,4160,3535,3000,2392,3138,2566,3211,3036,2936,3192,3156,3473,3642,3419,4553,3750,4894,4370,5830,6282,2127,4467,1754,2785,1333,2437,1066,2094,335,1182,102,401,0,1,0,0,0,0,20231003
202309,신림선,보라매병원,7,0,958,723,2225,4577,7033,16635,8483,46550,9211,20490,9602,11597,10789,8630,10191,8977,9512,11209,11811,10804,14584,8132,14476,8126,24730,8619,30947,10658,9690,7935,7702,4738,4711,4049,3777,3225,1318,1625,186,492,1,2,0,0,0,0,20231003
202309,신림선,샛강,1,0,433,682,961,2703,1549,11117,2649,23593,2071,8821,1827,3883,1970,3169,2276,3162,2270,3117,3085,2694,4210,2605,4551,3195,9849,3317,16394,4705,5740,2488,4211,1492,3936,1134,3207,915,1253,599,408,306,0,33,0,0,0,0,20231003
202309,신림선,서울대벤처타운,4,0,5780,489,9788,2763,29540,5805,40036,8835,25260,7741,16251,7058,14317,7827,15578,9580,14863,10021,13294,10415,12872,13213,13998,17252,14454,20388,14186,30068,8265,26927,5998,16582,4808,15963,4952,15242,1869,11674,478,4842,0,144,0,0,0,0,20231003
202309,신림선,서울지방병무청,0,0,1227,375,3020,1209,9011,4167,12978,5560,6843,3236,6401,2648,5316,2923,4873,4627,4357,4557,4060,4666,4850,5675,5268,6325,4114,7848,4267,10560,2275,7660,1600,4923,1515,4533,1220,4130,336,2813,94,805,0,1,0,0,0,0,20231003
202309,신림선,서원,2,1,2110,341,4337,691,13533,1233,18785,2001,11576,2006,6861,1986,5522,2316,5824,2809,5196,3091,4293,3646,3943,5000,3958,6030,3946,7768,3484,11214,2438,10009,1639,6806,1227,6571,949,6185,338,4158,85,1348,1,1,0,0,0,0,20231003
202309,신림선,신림,0,0,967,238,1465,740,4096,1378,6526,2668,3809,2689,2561,2591,2453,2870,2546,3411,2574,3522,2499,3760,2533,4502,2556,4865,3055,6231,3198,9372,2287,6236,1693,3762,1404,3193,1283,2870,702,1811,277,670,0,1,0,0,0,0,20231003
202309,안산선,고잔,267,8,5307,1083,15623,4987,28896,12800,22986,25477,15916,14942,13627,11732,13317,10231,13126,10529,12406,12289,13027,11292,14474,11047,15744,13161,21371,17014,20841,24386,8593,19552,6807,12601,6229,10911,4821,9190,2092,8060,198,3174,3,3,0,0,0,0,20231003
202309,안산선,대야미,43,1,2876,1037,7906,3119,18042,5427,18628,8166,11073,4241,8245,4353,7481,4589,7664,4685,6880,5206,6635,5743,7194,7368,7778,9135,8418,10328,9839,15108,5460,11342,3964,8435,2517,6846,1505,6816,916,4224,138,1230,0,0,0,0,0,0,20231003
202309,안산선,반월,49,0,3432,943,8137,2661,16289,4371,15136,7282,9679,3668,8018,3400,6573,4188,6620,4413,6199,4843,5271,5599,5447,6561,6634,9011,7331,10258,7223,14354,4028,10917,2827,8494,1842,6429,1441,6594,587,3735,142,1092,0,0,0,0,0,0,20231003
202309,안산선,산본,579,4,9183,1637,22696,5860,52149,15070,49908,27083,27346,22068,23515,19999,22525,20022,23720,22575,22338,25588,22251,23792,24328,27616,27432,32103,27373,40061,30218,61689,19358,51302,16855,29406,15684,23106,12366,20418,4877,12640,580,4173,0,0,0,0,0,0,20231003
202309,안산선,상록수,618,39,13587,2258,29468,8006,63453,12990,58367,20801,34635,18955,25472,16283,22813,14190,23249,14829,21814,16915,19059,18965,21044,20903,24451,29342,26833,40493,22807,59204,14495,49840,11321,34066,9546,30454,6900,25285,2720,17991,413,5104,0,0,0,0,0,0,20231003
202309,안산선,수리산,15,2,3728,709,9107,2075,17518,4600,17112,6388,10002,4155,7258,4431,7104,3330,6279,3270,5528,3802,4698,3886,5653,4885,5449,6537,5346,7500,5002,11944,2747,9560,2128,6511,1304,5203,961,5187,459,3131,70,939,0,0,0,0,0,0,20231003
202309,안산선,신길온천,137,1,2336,133,4307,1901,7292,3416,6334,2877,4491,1454,3439,1607,2884,1937,2653,1883,2534,1880,2281,2346,2667,2709,3075,3307,4138,4894,4135,6161,2029,5064,1465,3774,878,2984,556,2643,187,1889,13,580,0,0,0,0,0,0,20231003
202309,안산선,안산,1661,12,10544,1618,12994,15529,22547,37724,24057,30628,21653,15726,18725,15015,17623,17196,18444,16737,19321,15856,19986,17619,20769,18440,24726,20668,41765,27313,43390,28803,23252,24101,19046,18394,11777,15320,5941,12359,1997,8037,106,3224,0,0,0,0,0,0,20231003
202309,안산선,오이도,298,3,6118,566,14871,6583,32135,12038,25092,12675,16853,8277,12811,8648,11738,10164,11875,11434,11343,11530,11098,12430,12273,14726,14940,17470,17827,21195,16869,27227,10513,22606,8623,15389,7265,12746,4632,11674,1716,7882,10,3780,0,0,0,0,0,0,20231003
202309,안산선,정왕,460,6,7274,1018,11716,12486,20495,23470,19582,33577,15383,26699,13584,16599,13320,13123,14752,13397,15012,13477,14257,13224,18716,13409,25525,14617,31031,19936,33537,22808,16658,18476,12591,14450,9052,13021,5757,10933,2138,7884,96,2228,0,1,0,0,0,0,20231003
202309,안산선,중앙,380,23,9827,1379,29812,10377,56317,18022,46791,35762,29053,31176,24580,21921,25940,21231,29664,23496,25645,27604,24897,27438,26758,28421,33066,35682,36601,47806,37871,68144,25612,53770,23856,36371,23771,28793,20347,25271,8843,18994,886,6184,0,0,0,0,0,0,20231003
202309,안산선,초지,349,6,4235,311,11710,4327,22762,8855,17401,10807,10275,6652,8001,4674,7174,4785,7550,5191,6243,5566,5903,5688,6359,6513,7593,8461,9940,12157,10010,17182,5390,15365,3929,10669,3583,8637,1924,7914,729,6392,60,2292,0,0,0,0,0,0,20231003
202309,안산선,한대앞,170,11,8029,997,17820,4148,29674,8988,25734,24953,18794,17282,15332,16140,14640,10159,16002,12417,15447,11811,15305,13051,15463,13308,19582,18183,21340,24212,18451,32760,11352,25031,9157,17587,8359,15199,6675,14035,2904,9365,304,2660,0,0,0,0,0,0,20231003
202309,우이신설선,4.19민주묘지,7,0,1590,643,3408,1309,8720,2384,9908,12424,6481,5733,5744,7258,5533,10481,6327,6130,7033,5862,7503,6396,7355,4940,10426,5845,11254,6497,7373,7515,4114,7193,3093,4231,2196,3813,1301,3249,489,2622,90,659,0,0,0,0,0,0,20231003
202309,우이신설선,가오리,7,1,2691,327,6388,1373,16178,3089,17947,5900,11361,4968,8285,4656,7847,5122,7549,5752,7300,6046,5893,6283,6293,7827,6212,9987,5856,10379,5124,13725,3637,12700,2265,7560,1776,6620,1209,5713,608,3357,136,1027,0,0,0,0,0,0,20231003
202309,우이신설선,보문,5,0,590,180,996,1169,1990,3362,3917,5039,3299,3586,2580,2403,2513,2363,2961,2268,2893,2497,2944,2391,3197,2562,4224,2891,3544,3107,3861,3666,2238,2512,1720,1815,1421,1749,1140,1485,523,902,148,250,0,0,0,0,0,0,20231003
202309,우이신설선,북한산보국문,2,0,2241,451,7568,2176,19783,5907,22129,11444,15725,7908,11790,6901,10594,6099,10503,6627,10293,7346,9173,7953,9513,9575,12326,11871,12892,14685,12178,19890,6182,17050,4713,11562,3992,10267,2973,9529,1582,6090,498,1528,0,0,0,0,0,0,20231003
202309,우이신설선,북한산우이,19,0,1784,688,3440,1973,9135,3485,9847,7534,6518,8875,4845,8456,5522,7497,6659,6551,6781,5002,7433,4945,8086,5022,7470,4992,6357,5221,5401,6269,3453,5258,2246,3350,1793,3024,1000,2573,469,1418,147,746,0,50,0,0,0,0,20231003
202309,우이신설선,삼양,2,0,1448,357,2924,1204,6545,1803,7484,3592,5024,2671,3980,2868,3917,2760,4053,3120,3596,3534,3423,3541,3029,4453,3167,5145,3079,4956,2726,6064,1895,5321,1203,3298,805,2940,536,2497,242,1452,76,431,0,0,0,0,0,0,20231003
202309,우이신설선,삼양사거리,3,2,1410,445,3350,1516,7713,2449,9134,4272,6385,3193,5204,3195,4516,3549,5106,4005,4607,4420,4051,4231,4136,5183,4349,6136,3916,6055,3774,7385,2696,6644,1935,3601,1321,3134,931,2643,305,1459,90,442,0,1,0,0,0,0,20231003
202309,우이신설선,성신여대입구(돈암),0,0,793,453,1405,1246,3505,4062,6709,9650,4925,7090,4509,6279,4984,6672,5497,6685,5733,7108,6057,7320,6269,7165,7258,8085,7918,9399,8755,12255,6192,7381,5811,4401,6578,3402,5932,2671,2433,1839,552,606,0,0,0,0,0,0,20231003
202309,우이신설선,솔밭공원,18,0,1864,231,4266,1107,10656,1612,10639,3235,7224,2922,5514,2742,4689,2811,4790,3456,4067,4095,3707,4227,4069,4691,4236,5311,3513,5933,2951,7365,1828,7086,1239,4709,952,4040,668,3487,348,2574,47,689,0,7,0,0,0,0,20231003
202309,우이신설선,솔샘,1,1,2998,287,10568,1728,29181,4213,28034,5138,17031,3059,11383,3683,9200,4307,9354,5459,8058,6018,6773,6858,6982,9186,7373,11975,6271,13813,4884,22666,3278,20150,2261,11238,1791,10963,1362,9990,562,5826,128,1795,0,0,0,0,0,0,20231003
202309,우이신설선,신설동,55,0,873,889,968,2676,1519,6008,2556,11351,1841,7964,2118,4614,2665,3570,2847,3417,3161,3806,3777,2683,5150,2396,6127,2573,7502,2277,8850,1972,4869,1325,3281,927,2840,845,1832,974,729,587,161,422,2,80,0,0,0,0,20231003
202309,우이신설선,정릉,23,4,2055,489,5696,2012,14206,3702,16669,7858,13242,5031,9441,4546,8661,5062,8983,5571,8401,5915,7695,6493,7735,7781,8441,9685,8519,11082,8784,15235,4693,11731,3117,7534,2691,7079,2215,5845,1026,3123,301,857,0,0,0,0,0,0,20231003
202309,우이신설선,화계,3,0,2068,558,4410,1590,12558,2774,13665,5496,8905,4928,6964,4817,6900,4775,7413,5359,6669,5219,5697,5015,5555,5917,5969,6903,4909,7580,4408,10263,3268,8977,1916,5659,1436,5019,963,4243,450,2499,145,764,0,0,0,0,0,0,20231003
202309,일산선,대곡,136,1,1620,426,4155,2610,11103,3275,10088,3717,5219,2458,3765,2145,3516,2281,3727,2394,3693,2637,3351,2570,3913,3160,5349,3962,6628,4930,6091,7619,3405,5877,1962,3190,1853,3180,1296,3179,730,2783,57,1049,0,0,0,0,0,0,20231003
202309,일산선,대화,165,0,7911,1356,28598,5206,61464,13078,43033,19482,28891,15944,22771,16268,20761,13921,19345,15819,18612,18712,17723,17606,19547,19272,28747,18901,24683,25427,19490,29959,11681,30112,8772,19807,12559,16654,6655,15036,1496,9869,148,4067,9,17,0,0,0,0,20231003
202309,일산선,마두,35,1,3163,1672,10429,4811,16650,8377,16955,20783,13700,15204,13339,11620,13259,10742,13275,10442,12603,12969,13036,12539,14939,12839,15701,13777,16706,15436,16484,18640,7507,16184,5806,9928,5237,8604,4305,8023,1132,5130,132,1246,0,0,0,0,0,0,20231003
202309,일산선,백석,74,2,4611,2316,10455,6823,21683,12524,23100,25179,17196,15551,15865,14142,15991,13663,16353,14547,15796,16287,16005,15282,19066,16261,19263,19116,23020,21734,22905,27030,12946,23438,10812,14282,10732,11743,7187,10277,2714,7086,341,1636,0,1,0,0,0,0,20231003
202309,일산선,삼송,717,7,8998,1333,30915,7245,79791,16169,75978,28051,41543,20481,30829,17778,26818,18760,26375,23428,25600,23861,23057,24839,25085,30243,29770,33958,31742,47973,31385,66815,19909,59336,15078,34634,12723,32930,13090,26773,3767,14657,541,3156,1,1,0,0,0,0,20231003
202309,일산선,원당,167,1,8525,1192,20126,7241,44006,8481,43359,13806,26832,9435,20579,9598,17518,10384,17979,11924,16570,12266,14531,14002,14529,17011,16263,22254,17049,26753,15737,35999,8978,32085,6336,20903,5152,19561,3088,16338,906,10091,78,1884,0,0,0,0,0,0,20231003
202309,일산선,원흥,264,10,7014,583,17777,4215,46623,6957,48496,15474,27901,10475,19922,8378,17324,9014,17254,11655,15601,12257,13369,13456,13666,16244,15092,20535,16495,27410,17893,37479,8956,36547,7323,22553,6164,21103,4738,19230,2221,11733,320,2613,0,0,0,0,0,0,20231003
202309,일산선,정발산,60,1,2265,794,5174,3309,8865,6099,10129,19649,8057,20813,8479,15703,10412,13786,11584,13652,12977,15131,14277,14099,16465,13569,17366,14256,20674,16056,23956,18174,13035,14498,12517,8053,9993,6508,7327,5047,2472,3522,269,1003,0,0,0,0,0,0,20231003
202309,일산선,주엽,136,1,5913,1288,17711,3416,26929,7568,27038,15248,20282,13138,18012,11730,17784,12755,16444,13357,15526,16072,15181,15158,16470,18362,16723,18357,15570,24601,14704,26878,8170,25052,7396,16150,6353,13264,4553,11271,1209,7611,143,2628,0,0,0,0,0,0,20231003
202309,일산선,지축,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,일산선,화정,162,1,11419,1492,24923,6832,53045,12892,54193,30673,33145,21702,28513,19620,26552,20005,27659,22934,27031,25065,25110,26310,26918,31662,28842,34706,31347,42652,28979,57920,16786,48174,14726,29533,13415,26977,11024,25068,4318,13730,488,3411,0,0,0,0,0,0,20231003
202309,장항선,배방,137,1,1295,270,1813,829,3527,1383,3343,1856,2398,1308,2131,1064,2004,1509,1928,1554,2072,1777,2005,1523,1869,1781,1991,2645,2312,3828,2502,3896,1533,2940,1053,2052,972,2020,964,1623,602,1273,27,258,0,0,0,0,0,0,20231003
202309,장항선,봉명,29,0,1463,418,1643,765,2363,3417,2519,4203,2310,3146,2764,2041,2618,1772,2370,1692,2106,2217,2201,1907,2645,1760,2755,1378,3203,2519,1865,2819,1096,1702,817,1148,648,1206,680,1167,472,784,27,178,0,0,0,0,0,0,20231003
202309,장항선,신창(순천향대),316,1,605,139,1465,698,2777,3498,2212,10374,2285,5819,3396,7794,3891,4918,4333,4520,6161,4156,6931,3115,5781,2551,10688,3106,8605,2768,9472,3996,3073,3298,2221,2761,2465,3767,874,3279,844,2222,3,627,0,0,0,0,0,0,20231003
202309,장항선,쌍용(나사렛대),116,3,2700,326,4378,657,7172,1758,8155,7455,4285,4849,4604,3497,4262,3885,4282,6205,4700,3890,4513,3034,6169,3941,5857,4330,5604,6856,5319,7424,3093,5311,2250,3543,1674,3642,1420,3322,820,2522,38,599,0,0,0,0,0,0,20231003
202309,장항선,아산,91,0,1078,1327,2719,3768,6941,6059,8229,10061,5134,7607,5387,7366,6120,6393,7258,7298,7593,7428,7944,5832,10472,6422,9782,6613,9915,9852,12253,10134,9453,7108,6048,5279,6644,3823,5956,2746,3228,1653,97,414,0,0,0,0,0,0,20231003
202309,장항선,온양온천,934,4,1920,573,4645,2557,10114,6477,11133,7805,9383,8484,9350,9740,9400,12108,10439,10321,11771,10292,11105,7842,10517,8504,9693,9448,7640,11055,9407,11145,4723,8186,3215,5806,2710,6465,1803,3933,1030,2826,23,1145,0,0,0,0,0,0,20231003
202309,장항선,탕정,52,0,866,121,1899,713,3957,1769,3884,2816,2316,1588,2375,1416,2130,1801,2071,1751,2082,2080,2542,1780,2903,1680,2680,2968,3188,3743,3096,3841,1938,3148,1304,2167,1419,2040,1398,1769,792,1269,42,301,0,0,0,0,0,0,20231003
202309,중앙선,구리,1145,14,10428,2019,20622,6672,57715,8748,48312,18673,27744,15901,19744,13484,18852,12772,18778,13858,16731,17052,15983,16127,17052,21329,19187,23744,19570,34599,19012,49580,12377,42350,10914,24398,6859,18943,5926,17681,1940,13724,30,2497,0,0,0,0,0,0,20231003
202309,중앙선,국수,13,1,714,18,1235,288,2399,638,1965,1866,1833,975,1444,1170,1251,1312,1274,1206,1442,1204,1259,966,2107,1426,1858,1484,1042,1577,1014,1632,418,1357,294,1411,290,1337,88,858,29,521,6,139,0,0,0,0,0,0,20231003
202309,중앙선,덕소,1387,5,3280,974,10101,2049,24919,3927,19229,7783,12783,6263,11038,5415,9068,5192,8234,6333,8289,7288,7345,6593,7461,9311,8117,11027,8119,15985,6746,18314,4841,15908,3256,9478,2556,9098,1937,7847,862,6618,7,1672,0,0,0,0,0,0,20231003
202309,중앙선,도농,987,3,8567,1134,23297,3481,61736,8119,42356,13834,28054,8136,18811,7408,16546,8010,15020,9304,12821,11015,11369,12108,11214,16136,14138,18644,16496,27393,14044,40715,7083,34607,5277,20932,4276,16587,2968,15011,944,12223,29,2373,0,0,0,0,0,0,20231003
202309,중앙선,도심,0,0,1825,586,5279,1579,13039,1917,8382,5638,5816,1812,3991,1619,3375,1686,3277,1984,2843,2079,2765,1881,2541,3322,4076,2734,3158,5573,3406,5234,1529,5327,1030,3073,798,2961,666,2939,231,1744,0,0,0,0,0,0,0,0,20231003
202309,중앙선,망우,645,26,8552,1059,12456,3118,29793,5623,24792,13383,16262,10089,12632,9681,11430,9844,12453,10320,11971,11226,11310,11268,11588,12976,12561,16362,12652,19147,12685,27177,8392,19523,5936,13377,4645,8639,3387,9601,1361,6119,8,725,1,1,0,0,0,0,20231003
202309,중앙선,상봉(시외버스터미널),728,28,6789,822,8839,2472,21572,5479,23537,7645,13437,6022,9213,5427,7814,6325,9678,7220,7961,7710,7861,7638,7791,9537,7774,11005,8925,13949,9277,22161,6542,19311,5035,11063,4405,8817,2816,9458,1497,5693,94,1040,0,0,0,0,0,0,20231003
202309,중앙선,신원,0,0,155,8,222,447,478,782,391,537,467,745,417,688,498,457,531,374,654,376,691,298,734,250,749,273,598,331,768,305,197,239,100,299,70,221,19,120,15,68,0,20,0,0,0,0,0,0,20231003
202309,중앙선,아신,93,3,657,67,963,408,1956,792,1470,1117,1366,962,1540,1558,1205,1312,1175,1193,1287,814,1220,1010,1360,1105,1715,1360,1211,1745,932,1291,763,951,393,1099,257,1114,238,741,34,663,1,168,0,0,0,0,0,0,20231003
202309,중앙선,양수,25,0,926,188,2156,1261,6380,2600,4433,3810,4490,4415,2944,3994,3410,3491,2939,3905,4079,3320,3896,3542,5237,3139,5935,3828,4610,4288,3974,3953,1937,4175,1525,3381,976,2918,425,2081,154,1325,0,326,0,0,0,0,0,0,20231003
202309,중앙선,양원,98,2,2723,369,4581,1818,13212,7559,10543,6479,6575,2765,4516,2958,4056,2811,4330,2668,4290,3575,3405,2981,5345,4136,7489,5169,5179,6643,3892,9187,2624,8655,1637,5575,1224,3462,963,4035,261,2501,9,207,0,0,0,0,0,0,20231003
202309,중앙선,양정,92,1,241,170,793,1026,1723,1737,1581,2077,982,1196,931,936,916,666,1059,797,1308,580,1244,719,1271,805,1537,894,2003,885,1954,1174,742,843,393,480,317,416,133,390,47,290,5,103,0,0,0,0,0,0,20231003
202309,중앙선,양평,119,1,1836,127,3833,2129,8503,4169,6697,7877,4924,4765,6583,5631,5011,6197,6062,6503,6690,4071,6652,6196,6479,6027,7343,6164,6908,8108,6132,7480,3505,5435,3006,5929,2446,3649,1859,2895,233,3530,118,921,0,0,0,0,0,0,20231003
202309,중앙선,오빈,5,1,196,29,549,299,835,315,929,681,806,479,851,536,481,452,522,478,602,353,481,478,444,628,607,652,655,964,507,767,277,541,121,389,104,570,49,299,6,181,2,75,0,0,0,0,0,0,20231003
202309,중앙선,용문,477,3,1089,8,2557,736,3969,2968,5098,3512,3295,3108,4026,3713,3598,9516,4589,6316,6304,5154,6924,5340,7552,3133,6255,5157,5526,4878,3408,3864,2078,3483,985,3260,744,2098,284,1655,2,1475,0,670,0,0,0,0,0,0,20231003
202309,중앙선,운길산,0,0,252,179,654,690,1538,919,1826,1321,1009,2509,973,2997,1136,2584,1385,2173,1727,1535,2329,1598,3030,1342,2940,1347,2397,1162,2008,1074,1066,1168,516,745,320,585,139,479,39,333,0,15,0,0,0,0,0,0,20231003
202309,중앙선,원덕,96,3,314,4,646,154,940,525,1069,690,1008,659,1038,801,737,811,718,766,844,428,833,760,804,804,883,742,705,1044,636,960,403,714,174,490,80,610,33,373,6,300,1,97,0,0,0,0,0,0,20231003
202309,중앙선,중랑,263,11,6776,572,9741,2009,22550,3475,19548,6407,15116,5878,9223,4803,9141,5018,8931,5780,8729,6796,7328,6900,6888,9458,7181,11739,7097,15534,7051,18623,4798,16473,3567,10669,2782,7697,2017,8460,904,4842,33,451,0,0,0,0,0,0,20231003
202309,중앙선,지평,0,0,0,0,2,0,361,294,205,171,5,0,423,498,1,2,2,0,97,144,470,329,2,4,1,0,121,119,18,147,203,288,1,1,23,130,9,78,0,0,0,0,0,0,0,0,0,0,20231003
